filename	match_id	clip_number	duration_sec	resolution	fps
video1_0021.webm	1	21	20	1920x1080	30
video1_0022.webm	1	22	20	1920x1080	30
video1_0023.webm	1	23	20	1920x1080	30
video1_0024.webm	1	24	20	1920x1080	30
video1_0025.webm	1	25	20	1920x1080	30
video1_0026.webm	1	26	20	1920x1080	30
video1_0027.webm	1	27	20	1920x1080	30
video1_0028.webm	1	28	20	1920x1080	30
video1_0029.webm	1	29	20	1920x1080	30
video1_0030.webm	1	30	20	1920x1080	30
video1_0031.webm	1	31	20	1920x1080	30
video1_0032.webm	1	32	20	1920x1080	30
video1_0033.webm	1	33	20	1920x1080	30
video1_0034.webm	1	34	20	1920x1080	30
video1_0035.webm	1	35	20	1920x1080	30
video1_0036.webm	1	36	20	1920x1080	30
video1_0037.webm	1	37	20	1920x1080	30
video1_0038.webm	1	38	20	1920x1080	30
video1_0039.webm	1	39	20	1920x1080	30
video1_0040.webm	1	40	20	1920x1080	30
video1_0041.webm	1	41	20	1920x1080	30
video1_0042.webm	1	42	20	1920x1080	30
video1_0043.webm	1	43	20	1920x1080	30
video1_0044.webm	1	44	20	1920x1080	30
video1_0045.webm	1	45	20	1920x1080	30
video1_0046.webm	1	46	20	1920x1080	30
video1_0047.webm	1	47	20	1920x1080	30
video1_0048.webm	1	48	20	1920x1080	30
video1_0049.webm	1	49	20	1920x1080	30
video1_0050.webm	1	50	20	1920x1080	30
video1_0051.webm	1	51	20	1920x1080	30
video1_0052.webm	1	52	20	1920x1080	30
video1_0053.webm	1	53	20	1920x1080	30
video1_0054.webm	1	54	20	1920x1080	30
video1_0055.webm	1	55	20	1920x1080	30
video1_0056.webm	1	56	20	1920x1080	30
video1_0057.webm	1	57	20	1920x1080	30
video1_0058.webm	1	58	20	1920x1080	30
video1_0059.webm	1	59	20	1920x1080	30
video1_0060.webm	1	60	20	1920x1080	30
video1_0061.webm	1	61	20	1920x1080	30
video1_0062.webm	1	62	20	1920x1080	30
video1_0063.webm	1	63	20	1920x1080	30
video1_0064.webm	1	64	20	1920x1080	30
video1_0065.webm	1	65	20	1920x1080	30
video1_0066.webm	1	66	20	1920x1080	30
video1_0067.webm	1	67	20	1920x1080	30
video1_0068.webm	1	68	20	1920x1080	30
video1_0069.webm	1	69	20	1920x1080	30
video1_0070.webm	1	70	20	1920x1080	30
video1_0071.webm	1	71	20	1920x1080	30
video1_0072.webm	1	72	20	1920x1080	30
video1_0073.webm	1	73	20	1920x1080	30
video1_0074.webm	1	74	20	1920x1080	30
video1_0075.webm	1	75	20	1920x1080	30
video1_0076.webm	1	76	20	1920x1080	30
video1_0077.webm	1	77	20	1920x1080	30
video1_0078.webm	1	78	20	1920x1080	30
video1_0079.webm	1	79	20	1920x1080	30
video1_0080.webm	1	80	20	1920x1080	30
video1_0081.webm	1	81	20	1920x1080	30
video1_0082.webm	1	82	20	1920x1080	30
video1_0083.webm	1	83	20	1920x1080	30
video1_0084.webm	1	84	20	1920x1080	30
video1_0085.webm	1	85	20	1920x1080	30
video1_0086.webm	1	86	20	1920x1080	30
video1_0087.webm	1	87	20	1920x1080	30
video1_0088.webm	1	88	20	1920x1080	30
video1_0089.webm	1	89	20	1920x1080	30
video1_0090.webm	1	90	20	1920x1080	30
video1_0091.webm	1	91	20	1920x1080	30
video1_0092.webm	1	92	20	1920x1080	30
video1_0093.webm	1	93	20	1920x1080	30
video1_0094.webm	1	94	20	1920x1080	30
video1_0095.webm	1	95	20	1920x1080	30
video1_0096.webm	1	96	20	1920x1080	30
video1_0097.webm	1	97	20	1920x1080	30
video1_0098.webm	1	98	20	1920x1080	30
video1_0099.webm	1	99	20	1920x1080	30
video1_0100.webm	1	100	20	1920x1080	30
video1_0101.webm	1	101	20	1920x1080	30
video1_0102.webm	1	102	20	1920x1080	30
video1_0103.webm	1	103	20	1920x1080	30
video1_0104.webm	1	104	20	1920x1080	30
video1_0105.webm	1	105	20	1920x1080	30
video1_0106.webm	1	106	20	1920x1080	30
video1_0107.webm	1	107	20	1920x1080	30
video1_0108.webm	1	108	20	1920x1080	30
video1_0109.webm	1	109	20	1920x1080	30
video1_0110.webm	1	110	20	1920x1080	30
video1_0111.webm	1	111	20	1920x1080	30
video1_0112.webm	1	112	20	1920x1080	30
video1_0113.webm	1	113	20	1920x1080	30
video1_0114.webm	1	114	20	1920x1080	30
video1_0115.webm	1	115	20	1920x1080	30
video1_0116.webm	1	116	20	1920x1080	30
video1_0117.webm	1	117	20	1920x1080	30
video1_0118.webm	1	118	20	1920x1080	30
video1_0119.webm	1	119	20	1920x1080	30
video1_0120.webm	1	120	20	1920x1080	30
video1_0121.webm	1	121	20	1920x1080	30
video1_0122.webm	1	122	20	1920x1080	30
video1_0123.webm	1	123	20	1920x1080	30
video1_0124.webm	1	124	20	1920x1080	30
video1_0125.webm	1	125	20	1920x1080	30
video1_0126.webm	1	126	20	1920x1080	30
video1_0127.webm	1	127	20	1920x1080	30
video1_0128.webm	1	128	20	1920x1080	30
video1_0129.webm	1	129	20	1920x1080	30
video1_0130.webm	1	130	20	1920x1080	30
video1_0131.webm	1	131	20	1920x1080	30
video1_0132.webm	1	132	20	1920x1080	30
video1_0133.webm	1	133	20	1920x1080	30
video1_0134.webm	1	134	20	1920x1080	30
video1_0135.webm	1	135	20	1920x1080	30
video1_0136.webm	1	136	20	1920x1080	30
video1_0137.webm	1	137	20	1920x1080	30
video1_0138.webm	1	138	20	1920x1080	30
video1_0139.webm	1	139	20	1920x1080	30
video1_0140.webm	1	140	20	1920x1080	30
video1_0141.webm	1	141	20	1920x1080	30
video1_0142.webm	1	142	20	1920x1080	30
video1_0143.webm	1	143	20	1920x1080	30
video1_0144.webm	1	144	20	1920x1080	30
video1_0145.webm	1	145	20	1920x1080	30
video1_0146.webm	1	146	20	1920x1080	30
video1_0147.webm	1	147	20	1920x1080	30
video1_0148.webm	1	148	20	1920x1080	30
video1_0149.webm	1	149	20	1920x1080	30
video1_0150.webm	1	150	20	1920x1080	30
video1_0151.webm	1	151	20	1920x1080	30
video1_0152.webm	1	152	20	1920x1080	30
video1_0153.webm	1	153	20	1920x1080	30
video1_0154.webm	1	154	20	1920x1080	30
video1_0155.webm	1	155	20	1920x1080	30
video1_0156.webm	1	156	20	1920x1080	30
video1_0157.webm	1	157	20	1920x1080	30
video1_0158.webm	1	158	20	1920x1080	30
video1_0159.webm	1	159	20	1920x1080	30
video1_0160.webm	1	160	20	1920x1080	30
video1_0161.webm	1	161	20	1920x1080	30
video1_0162.webm	1	162	20	1920x1080	30
video1_0163.webm	1	163	20	1920x1080	30
video1_0164.webm	1	164	20	1920x1080	30
video1_0165.webm	1	165	20	1920x1080	30
video1_0166.webm	1	166	20	1920x1080	30
video1_0167.webm	1	167	20	1920x1080	30
video1_0168.webm	1	168	20	1920x1080	30
video1_0169.webm	1	169	20	1920x1080	30
video1_0170.webm	1	170	20	1920x1080	30
video1_0171.webm	1	171	20	1920x1080	30
video1_0172.webm	1	172	20	1920x1080	30
video1_0173.webm	1	173	20	1920x1080	30
video1_0174.webm	1	174	20	1920x1080	30
video1_0175.webm	1	175	20	1920x1080	30
video1_0176.webm	1	176	20	1920x1080	30
video1_0177.webm	1	177	20	1920x1080	30
video1_0178.webm	1	178	20	1920x1080	30
video1_0179.webm	1	179	20	1920x1080	30
video1_0180.webm	1	180	20	1920x1080	30
video1_0181.webm	1	181	20	1920x1080	30
video1_0182.webm	1	182	20	1920x1080	30
video1_0183.webm	1	183	20	1920x1080	30
video1_0184.webm	1	184	20	1920x1080	30
video1_0185.webm	1	185	20	1920x1080	30
video1_0186.webm	1	186	20	1920x1080	30
video1_0187.webm	1	187	20	1920x1080	30
video20_0000.webm	20	0	20	1920x1080	30
video20_0001.webm	20	1	20	1920x1080	30
video20_0002.webm	20	2	20	1920x1080	30
video20_0003.webm	20	3	20	1920x1080	30
video20_0004.webm	20	4	20	1920x1080	30
video20_0005.webm	20	5	20	1920x1080	30
video20_0006.webm	20	6	20	1920x1080	30
video20_0007.webm	20	7	20	1920x1080	30
video20_0008.webm	20	8	20	1920x1080	30
video20_0009.webm	20	9	20	1920x1080	30
video20_0010.webm	20	10	20	1920x1080	30
video20_0011.webm	20	11	20	1920x1080	30
video20_0012.webm	20	12	20	1920x1080	30
video20_0013.webm	20	13	20	1920x1080	30
video20_0014.webm	20	14	20	1920x1080	30
video20_0015.webm	20	15	20	1920x1080	30
video20_0016.webm	20	16	20	1920x1080	30
video20_0017.webm	20	17	20	1920x1080	30
video20_0018.webm	20	18	20	1920x1080	30
video20_0019.webm	20	19	20	1920x1080	30
video20_0020.webm	20	20	20	1920x1080	30
video20_0021.webm	20	21	20	1920x1080	30
video20_0022.webm	20	22	20	1920x1080	30
video20_0023.webm	20	23	20	1920x1080	30
video20_0024.webm	20	24	20	1920x1080	30
video20_0025.webm	20	25	20	1920x1080	30
video20_0026.webm	20	26	20	1920x1080	30
video20_0027.webm	20	27	20	1920x1080	30
video20_0028.webm	20	28	20	1920x1080	30
video20_0029.webm	20	29	20	1920x1080	30
video20_0030.webm	20	30	20	1920x1080	30
video20_0031.webm	20	31	20	1920x1080	30
video20_0032.webm	20	32	20	1920x1080	30
video20_0033.webm	20	33	20	1920x1080	30
video20_0034.webm	20	34	20	1920x1080	30
video20_0035.webm	20	35	20	1920x1080	30
video20_0036.webm	20	36	20	1920x1080	30
video20_0037.webm	20	37	20	1920x1080	30
video20_0038.webm	20	38	20	1920x1080	30
video20_0039.webm	20	39	20	1920x1080	30
video20_0040.webm	20	40	20	1920x1080	30
video20_0041.webm	20	41	20	1920x1080	30
video20_0042.webm	20	42	20	1920x1080	30
video20_0043.webm	20	43	20	1920x1080	30
video20_0044.webm	20	44	20	1920x1080	30
video20_0045.webm	20	45	20	1920x1080	30
video20_0046.webm	20	46	20	1920x1080	30
video20_0047.webm	20	47	20	1920x1080	30
video20_0048.webm	20	48	20	1920x1080	30
video20_0049.webm	20	49	20	1920x1080	30
video20_0050.webm	20	50	20	1920x1080	30
video20_0051.webm	20	51	20	1920x1080	30
video20_0052.webm	20	52	20	1920x1080	30
video20_0053.webm	20	53	20	1920x1080	30
video20_0054.webm	20	54	20	1920x1080	30
video20_0055.webm	20	55	20	1920x1080	30
video20_0056.webm	20	56	20	1920x1080	30
video20_0057.webm	20	57	20	1920x1080	30
video20_0058.webm	20	58	20	1920x1080	30
video20_0059.webm	20	59	20	1920x1080	30
video20_0060.webm	20	60	20	1920x1080	30
video20_0061.webm	20	61	20	1920x1080	30
video20_0062.webm	20	62	20	1920x1080	30
video20_0063.webm	20	63	20	1920x1080	30
video20_0064.webm	20	64	20	1920x1080	30
video20_0065.webm	20	65	20	1920x1080	30
